"2022-01-04T00:00:00.000","105","B","40.8229123084767","-73.8700413043181"	
"2022-01-04T00:00:00.000","268","S","40.623238","-74.149217"	
"2022-01-04T00:00:00.000","793","K","40.68900139556","-73.9450265328727"	
"2022-01-05T00:00:00.000","101","S","40.52914","-74.210474"	
"2022-01-06T00:00:00.000","268","M","40.71719391","-73.98410226"	
"2022-01-06T00:00:00.000","940","Q","40.680077","-73.775929"	
"2022-01-07T00:00:00.000","101","Q","40.714789","-73.730987"	
"2022-01-07T00:00:00.000","639","K","40.671404","-73.881509"	
"2022-01-08T00:00:00.000","101","B","40.874159","-73.86561"	
"2022-01-08T00:00:00.000","101","M","40.802651","-73.947118"	
"2022-01-09T00:00:00.000","101","K","40.68066","-73.907645"	
"2022-01-09T00:00:00.000","101","M","40.733876","-74.005428"	
"2022-01-09T00:00:00.000","114","M","40.716517","-73.983411"	
"2022-01-10T00:00:00.000","101","B","40.840548","-73.928416"	
"2022-01-10T00:00:00.000","101","M","40.72558254","-73.98986919"	
"2022-01-10T00:00:00.000","268","Q","40.6799807384666","-73.7762339071953"	
"2022-01-11T00:00:00.000","101","K","40.594054","-73.960866"	
"2022-01-11T00:00:00.000","101","K","40.637796","-73.942376"	
"2022-01-11T00:00:00.000","101","K","40.693949","-73.911831"	
"2022-01-11T00:00:00.000","105","Q","40.6027762300781","-73.7501173648331"	
"2022-01-12T00:00:00.000","101","B","40.820499","-73.915756"	
"2022-01-12T00:00:00.000","101","B","40.830792","-73.826946"	
"2022-01-13T00:00:00.000","101","Q","40.73786","-73.733995"	
"2022-01-13T00:00:00.000","115","K","40.63448279","-73.91885161"	
"2022-01-14T00:00:00.000","198","Q","40.729059","-73.811018"	
"2022-01-14T00:00:00.000","792","B","40.827093","-73.901292"	
"2022-01-14T00:00:00.000","792","Q","40.709781","-73.805247"
"2022-01-15T00:00:00.000","101","K","40.686839","-73.958205"	
"2022-01-16T00:00:00.000","101","K","40.651185","-73.963899"	
"2022-01-17T00:00:00.000","268","B","40.816042","-73.920552"	
"2022-01-17T00:00:00.000",,"Q","40.67970059","-73.77604735"	
"2022-01-18T00:00:00.000","114","B","40.887325","-73.847247"	
"2022-01-18T00:00:00.000","639","S","40.623238","-74.149217"	
"2022-01-18T00:00:00.000","792","M","40.811123","-73.936714"	
"2022-01-20T00:00:00.000","105","K","40.6984738177025","-73.917768981221"	
"2022-01-20T00:00:00.000","114","B","40.832347","-73.898544"	
"2022-01-21T00:00:00.000","101","S","40.543438","-74.148576"	
"2022-01-21T00:00:00.000","665","K","40.71956735","-73.94560234"	
"2022-01-21T00:00:00.000","792","K","40.661813","-73.946699"	
"2022-01-22T00:00:00.000","117","Q","40.676098","-73.859675"	
"2022-01-23T00:00:00.000","101","K","40.674757","-73.880961"	
"2022-01-23T00:00:00.000","101","M","40.826862","-73.945511"	
"2022-01-23T00:00:00.000","101","Q","40.608053","-73.760397"	
"2022-01-23T00:00:00.000","114","Q","40.766457","-73.8159"	
"2022-01-23T00:00:00.000","464","Q","40.75533648","-73.84324519"	
"2022-01-24T00:00:00.000","101","K","40.699737","-73.981697"	
"2022-01-24T00:00:00.000",,"Q","40.769552","-73.915361"	
"2022-01-25T00:00:00.000","153","K","40.664121282631","-73.9477648403751"	
"2022-01-25T00:00:00.000","157","Q","40.7226409964758","-73.8515418216779"	
"2022-01-25T00:00:00.000","268","Q","40.756585","-73.875603"	
"2022-01-27T00:00:00.000","101","M","40.727399","-74.008083"	
"2022-01-27T00:00:00.000","792","B","40.8222710411331","-73.911697780277"	
"2022-01-28T00:00:00.000","114","K","40.704365","-73.953487"	
"2022-02-01T00:00:00.000","101","B","40.822355","-73.911463"	
"2022-02-01T00:00:00.000","101","K","40.641712","-74.017525"	
"2022-02-01T00:00:00.000","101","K","40.668888","-73.89848"	
"2022-02-01T00:00:00.000","114","S","40.623238","-74.149217"	
"2022-02-01T00:00:00.000","49","B","40.81126","-73.922021"	
"2022-02-01T00:00:00.000","639","K","40.663314","-73.903748"	
"2022-02-01T00:00:00.000","809","B","40.869164","-73.890219"	
"2022-02-01T00:00:00.000",,"Q","40.712206","-73.825952"	
"2022-02-02T00:00:00.000","164","B","40.8378421209284","-73.9196277517392"	
"2022-02-02T00:00:00.000","639","M","40.766896","-73.96373"	
"2022-02-02T00:00:00.000","792","B","40.830792","-73.826946"	
"2022-02-02T00:00:00.000","792","B","40.830792","-73.826946"	
"2022-02-03T00:00:00.000","101","Q","40.751938","-73.873344"	
"2022-02-03T00:00:00.000","105","B","40.8103518634571","-73.924942325642"	
"2022-02-03T00:00:00.000","105","K","40.6581577535544","-74.0004411548878"	
"2022-02-03T00:00:00.000","114","M","40.798116","-73.932393"	
"2022-02-03T00:00:00.000","563","Q","40.707345","-73.78913"	
"2022-02-04T00:00:00.000","155","K","40.6984738177025","-73.917768981221"	
"2022-02-05T00:00:00.000","101","K","40.674825","-73.91942"	
"2022-02-05T00:00:00.000","199","B","40.876037","-73.851598"	
"2022-02-08T00:00:00.000","101","Q","40.706071","-73.800814"	
"2022-02-08T00:00:00.000","105","B","40.8222710411331","-73.911697780277"	
"2022-02-08T00:00:00.000","114","Q","40.672303","-73.794359"	
"2022-02-09T00:00:00.000","101","K","40.648698","-73.905128"	
"2022-02-09T00:00:00.000","101","M","40.836098","-73.938379"	
"2022-02-09T00:00:00.000","115","B","40.89481118","-73.8618261"	
"2022-02-09T00:00:00.000","639","M","40.742827","-73.998428"	
"2022-02-09T00:00:00.000","639","M","40.815904","-73.945123"	
